"portfolio_monthly_key","date_key","branch_key","observation_type","portfolio_kbob","disbursements_kbob","overdue_kbob","mora_rate","growth_kbob","amortization_kbob"
"20141201|BR_GLOBAL|business_projection","20141201","BR_GLOBAL","business_projection","106535.930063174","18967.5385088194","-4.99491028962172e-17","-4.68847485224923e-22","14856.5319886802","4111.00652013922"
"20150101|BR_GLOBAL|business_projection","20150101","BR_GLOBAL","business_projection","121392.462051854","12334.196058044","4.62158825466907e-21","3.80714599288292e-26","9263.99391853682","3070.20213950717"
"20150201|BR_GLOBAL|business_projection","20150201","BR_GLOBAL","business_projection","130656.455970391","15466.4288970596","2.129076714617e-23","1.62952278079508e-28","13488.0513390949","1978.37755796469"
"20150301|BR_GLOBAL|business_projection","20150301","BR_GLOBAL","business_projection","144144.507309485","22179.1830086688","5.603365336656e-26","3.88732490834722e-31","20100.9932262139","2078.18978245492"
"20150401|BR_GLOBAL|business_projection","20150401","BR_GLOBAL","business_projection","164245.500535699","17210.4854461038","1.76383768866133e-28","1.07390320155404e-33","12534.3049834335","4676.18046267025"
"20150501|BR_GLOBAL|business_projection","20150501","BR_GLOBAL","business_projection","176779.805519133","21957.9769496473","8.07493345534208e-31","4.56779179704897e-36","18249.5000595222","3708.47689012514"
"20150601|BR_GLOBAL|business_projection","20150601","BR_GLOBAL","business_projection","195029.305578655","32182.3274667209","4.47778438828654e-33","2.29595463871488e-38","27196.8931567897","4985.43430993124"
"20150701|BR_GLOBAL|business_projection","20150701","BR_GLOBAL","business_projection","222226.198735445","20746.653597841","4.45943952713276e-35","2.00671187848631e-40","16959.0700503178","3787.5835475232"
"20150801|BR_GLOBAL|business_projection","20150801","BR_GLOBAL","business_projection","239185.268785763","32809.7199614396","-2.63204800454257e-38","-1.1004222868341e-43","24691.7998594939","8117.92010194574"
"20150901|BR_GLOBAL|business_projection","20150901","BR_GLOBAL","business_projection","263877.068645256","46978.944481778","6.52095008420651e-41","2.47120756558538e-46","36797.7336593481","10181.21082243"
"20151001|BR_GLOBAL|business_projection","20151001","BR_GLOBAL","business_projection","300674.802304604","42595.3677485357","1.14215092977784e-43","3.79862536209722e-49","22945.8320561092","19649.5356924264"
"20151101|BR_GLOBAL|business_projection","20151101","BR_GLOBAL","business_projection","323620.634360714","56077.4587914581","-2.33828996862236e-46","-7.22540444073184e-52","33408.3113671783","22669.1474242798"
"20151201|BR_GLOBAL|business_projection","20151201","BR_GLOBAL","business_projection","357028.945727892","63564.7554185636","-1.43406144194089e-50","-4.01665315683914e-56","49787.7899016482","13776.9655169154"
"20160101|BR_GLOBAL|business_projection","20160101","BR_GLOBAL","business_projection","406816.73562954","41335.0220192689","1.32687898926203e-54","3.26161357941363e-60","31045.9952806862","10289.0267385827"
"20160201|BR_GLOBAL|business_projection","20160201","BR_GLOBAL","business_projection","437862.730910227","51831.9013338776","6.11267599682487e-57","1.3960256412136e-62","45201.8595143934","6630.04181948417"
"20160301|BR_GLOBAL|business_projection","20160301","BR_GLOBAL","business_projection","483064.59042462","74328.0350703393","1.60875165087601e-59","3.33030340613849e-65","67363.4970631117","6964.53800722758"
"20160401|BR_GLOBAL|business_projection","20160401","BR_GLOBAL","business_projection","550428.087487732","57676.676400724","5.06405815617343e-62","9.2002175602754e-68","42005.6165586626","15671.0598420615"
"20160501|BR_GLOBAL|business_projection","20160501","BR_GLOBAL","business_projection","592433.704046394","73586.7175543543","2.31835008901062e-64","3.91326501712514e-70","61158.6763875258","12428.0411668285"
"20160601|BR_GLOBAL|business_projection","20160601","BR_GLOBAL","business_projection","653592.38043392","107851.094246622","1.28559224575241e-66","1.96696333102736e-72","91143.6467763683","16707.4474702535"
"20160701|BR_GLOBAL|business_projection","20160701","BR_GLOBAL","business_projection","744736.027210288","69527.267560219","1.28032535275273e-68","1.7191666657362e-74","56834.1200377321","12693.1475224869"
"20160801|BR_GLOBAL|business_projection","20160801","BR_GLOBAL","business_projection","801570.14724802","109953.644696292","-7.55672942614112e-72","-9.42740875778016e-78","82748.4474678098","27205.197228482"
"20160901|BR_GLOBAL|business_projection","20160901","BR_GLOBAL","business_projection","884318.59471583","157438.28889205","1.87219440157151e-74","2.11710396316288e-80","123318.484192003","34119.8047000465"
"20161001|BR_GLOBAL|business_projection","20161001","BR_GLOBAL","business_projection","1007637.07890783","142747.817922094","3.27916722082986e-77","3.25431376977921e-83","76897.2691057243","65850.54881637"
